2025-09-06 08:44:28	192.168.10.1	generate	executed=0	rows=0	err=SQLSTATE[HY000] [1045] Access denied for user ''@'localhost' (using password: NO)	ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0	Q=지난 30일 동안 AI기본법(본문)에서 '위험' 키워드가 포함된 조항 번호와 제목을 최신순으로 10건 보여줘. 	SQL=
2025-09-06 08:48:25	192.168.10.1	generate	executed=0	rows=0	err=SQLSTATE[HY000] [1045] Access denied for user ''@'localhost' (using password: NO)	ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0	Q=지난 30일 동안 AI기본법(본문)에서 '위험' 키워드가 포함된 조항 번호와 제목을 최신순으로 10건 보여줘. 	SQL=
2025-09-06 08:51:18	192.168.10.1	generate	executed=0	rows=0	err=SQLSTATE[HY000] [1045] Access denied for user ''@'localhost' (using password: NO)	ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0	Q=지난 30일 동안 AI기본법(본문)에서 '위험' 키워드가 포함된 조항 번호와 제목을 최신순으로 10건 보여줘. 	SQL=
2025-09-06 08:51:36	192.168.10.1	generate	executed=0	rows=0	err=SQLSTATE[HY000] [1045] Access denied for user ''@'localhost' (using password: NO)	ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0	Q=지난 30일 동안 AI기본법(본문)에서 '위험' 키워드가 포함된 조항 번호와 제목을 최신순으로 10건 보여줘. 	SQL=
2025-09-06 08:55:19	192.168.10.1	generate (cache:miss)	executed=0	rows=0	err=	ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0	Q=ㅅㅇㅇㅇ	SQL=SELECT      `euaiact-ariticles`.`no` AS `article_no`,     `euaiact-ariticles`.`article_name` AS `article_name`,     `euaiact-recitals`.`no` AS `recital_no`,     `euaiact-recitals`.`recital_no` AS `recital_identifier`,     `euaiact-recitals`.`text_en` AS `recital_text_en`,     `euaiact-recitals`.`text_ko` AS `recital_text_ko` FROM      `euaiact_article_recital_map` JOIN      `euaiact-ariticles` ON `euaiact_article_recital_map`.`article_id` = `euaiact-ariticles`.`no` JOIN      `euaiact-recitals` ON `euaiact_article_recital_map`.`recital_id` = `euaiact-recitals`.`no` LIMIT 200;
2025-09-06 08:55:28	192.168.10.1	generate (cache:hit)	executed=0	rows=0	err=	ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0	Q=지난 30일 동안 AI기본법(본문)에서 '위험' 키워드가 포함된 조항 번호와 제목을 최신순으로 10건 보여줘. 	SQL=WITH recent_articles AS (     SELECT          `euaiact-ariticles`.`no` AS `article_id`,         `euaiact-ariticles`.`article_name` AS `title`,         `euaiact-ariticles`.`article_no` AS `article_no`     FROM          `euaiact-ariticles`     JOIN          `euaiact_article_recital_map` ON `euaiact-ariticles`.`no` = `euaiact_article_recital_map`.`article_id`     JOIN          `euaiact-recitals` ON `euaiact_article_recital_map`.`recital_id` = `euaiact-recitals`.`no`     WHERE          `euaiact-recitals`.`text_ko` LIKE '%위험%'         AND `euaiact-ariticles`.`no` IN (             SELECT `no` FROM `ai-basic-act-main`              WHERE `effective_date` >= DATE_SUB(CURDATE(), INTERVAL 30 DAY)         ) ) SELECT      `article_id`,      `title` FROM      recent_articles ORDER BY      `article_id` DESC LIMIT 10;
2025-09-06 08:55:35	192.168.10.1	execute (cache:hit)	executed=0	rows=0	err=execution_disabled	ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0	Q=지난 30일 동안 AI기본법(본문)에서 '위험' 키워드가 포함된 조항 번호와 제목을 최신순으로 10건 보여줘. 	SQL=WITH recent_articles AS (     SELECT          `euaiact-ariticles`.`no` AS `article_id`,         `euaiact-ariticles`.`article_name` AS `title`,         `euaiact-ariticles`.`article_no` AS `article_no`     FROM          `euaiact-ariticles`     JOIN          `euaiact_article_recital_map` ON `euaiact-ariticles`.`no` = `euaiact_article_recital_map`.`article_id`     JOIN          `euaiact-recitals` ON `euaiact_article_recital_map`.`recital_id` = `euaiact-recitals`.`no`     WHERE          `euaiact-recitals`.`text_ko` LIKE '%위험%'         AND `euaiact-recitals`.`created_at` >= NOW() - INTERVAL 30 DAY ) SELECT      `article_id`,      `title` FROM      recent_articles ORDER BY      `article_id` DESC LIMIT 10;
2025-09-06 08:55:35	192.168.10.1	execute	executed=1	rows=0	err=현재 서버 설정상 SQL 실행이 비활성화(EXECUTION_ENABLED=false) 되어 있습니다. 생성만 가능합니다.	ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0	Q=지난 30일 동안 AI기본법(본문)에서 '위험' 키워드가 포함된 조항 번호와 제목을 최신순으로 10건 보여줘. 	SQL=WITH recent_articles AS (     SELECT          `euaiact-ariticles`.`no` AS `article_id`,         `euaiact-ariticles`.`article_name` AS `title`,         `euaiact-ariticles`.`article_no` AS `article_no`     FROM          `euaiact-ariticles`     JOIN          `euaiact_article_recital_map` ON `euaiact-ariticles`.`no` = `euaiact_article_recital_map`.`article_id`     JOIN          `euaiact-recitals` ON `euaiact_article_recital_map`.`recital_id` = `euaiact-recitals`.`no`     WHERE          `euaiact-recitals`.`text_ko` LIKE '%위험%'         AND `euaiact-recitals`.`created_at` >= NOW() - INTERVAL 30 DAY ) SELECT      `article_id`,      `title` FROM      recent_articles ORDER BY      `article_id` DESC LIMIT 10;
2025-09-06 12:10:54	39.7.231.69	generate (cache:miss)	executed=0	rows=0	err=	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=AI 기본법 조항들중에서 의료기기 관련 법조항들을 출력해주세요.	SQL=SELECT      `euaiact-ariticles`.`no` AS `article_no`,     `euaiact-ariticles`.`article_name` AS `article_name`,     `euaiact-ariticles`.`text_ko` AS `article_text`,     `euaiact-recitals`.`no` AS `recital_no`,     `euaiact-recitals`.`text_ko` AS `recital_text` FROM      `euaiact_article_recital_map` JOIN      `euaiact-ariticles` ON `euaiact_article_recital_map`.`article_id` = `euaiact-ariticles`.`no` JOIN      `euaiact-recitals` ON `euaiact_article_recital_map`.`recital_id` = `euaiact-recitals`.`no` WHERE      `euaiact-ariticles`.`text_ko` LIKE '%의료기기%' LIMIT 200;
2025-09-06 12:11:03	39.7.231.69	execute (cache:hit)	executed=1	rows=4	err=	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=AI 기본법 조항들중에서 의료기기 관련 법조항들을 출력해주세요.	SQL=WITH medical_device_articles AS (     SELECT          a.`no` AS article_id,         a.`article_name`,         a.`text_ko`,         r.`text_ko` AS recital_text     FROM          `euaiact-ariticles` a     JOIN          `euaiact_article_recital_map` arm ON a.`no` = arm.`article_id`     JOIN          `euaiact-recitals` r ON arm.`recital_id` = r.`no`     WHERE          r.`text_ko` LIKE '%의료기기%' ) SELECT      article_id,     `article_name`,     `text_ko`,     `recital_text` FROM      medical_device_articles LIMIT 200;
2025-09-06 12:13:43	39.7.231.69	execute	executed=1	rows=0	err=SQLSTATE[42S22]: Column not found: 1054 Unknown column 'a.no' in 'ON'	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=AI 기본법 조항들중에서 의료기기 관련 법조항들을 출력해주세요.	SQL=WITH medical_device_articles AS (     SELECT          a.`no` AS article_id,         a.`article_name`,         a.`summary_ko`,         a.`text_ko`     FROM          `euaiact-ariticles` a     WHERE          a.`article_name` LIKE '%의료기기%' ) SELECT      a.`article_id`,     a.`article_name`,     a.`summary_ko`,     a.`text_ko`,     r.`text_ko` AS related_recital FROM      medical_device_articles a JOIN      `euaiact_article_recital_map` arm ON a.`no` = arm.`article_id` JOIN      `euaiact-recitals` r ON arm.`recital_id` = r.`no` LIMIT 200;
2025-09-06 12:13:56	39.7.231.69	execute (cache:hit)	executed=1	rows=4	err=	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=AI 기본법 조항들중에서 의료기기 관련 법조항들을 출력해주세요.	SQL=WITH medical_device_articles AS (     SELECT          a.`no` AS article_id,         a.`article_name`,         a.`text_ko`,         r.`text_ko` AS recital_text     FROM          `euaiact-ariticles` a     JOIN          `euaiact_article_recital_map` ar ON a.`no` = ar.`article_id`     JOIN          `euaiact-recitals` r ON ar.`recital_id` = r.`no`     WHERE          r.`text_ko` LIKE '%의료기기%' ) SELECT      article_id,     `article_name`,     `text_ko`,     `recital_text` FROM      medical_device_articles LIMIT 200;
2025-09-06 12:19:25	39.7.231.69	generate (cache:hit)	executed=0	rows=0	err=	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=EU AI Act 조항들중에서 2027년 1월 이후로 시행 되는 조항들을 알려주세요 	SQL=SELECT      `euaiact-ariticles`.`no` AS `article_id`,     `euaiact-ariticles`.`article_name`,     `euaiact-ariticles`.`text_en`,     `euaiact-ariticles`.`text_ko` FROM      `euaiact-ariticles` WHERE      `euaiact-ariticles`.`effective_date` >= '2027-01-01' LIMIT 200;
2025-09-06 12:20:11	39.7.231.69	execute	executed=1	rows=0	err=SQLSTATE[42S22]: Column not found: 1054 Unknown column 'euaiact-ariticles.effective_date' in 'WHERE'	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=EU AI Act 조항들중에서 2027년 1월 이후로 시행 되는 조항들을 알려주세요 	SQL=SELECT      `euaiact-ariticles`.`no` AS `article_id`,     `euaiact-ariticles`.`article_name`,     `euaiact-ariticles`.`text_en`,     `euaiact-ariticles`.`text_ko` FROM      `euaiact-ariticles` WHERE      `euaiact-ariticles`.`effective_date` >= '2027-01-01' LIMIT 200;
2025-09-06 12:20:17	39.7.231.69	execute	executed=1	rows=0	err=SQLSTATE[42S22]: Column not found: 1054 Unknown column 'euaiact-ariticles.effective_date' in 'WHERE'	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=EU AI Act 조항들중에서 2027년 1월 이후로 시행 되는 조항들을 알려주세요 	SQL=SELECT      `euaiact-ariticles`.`no` AS `article_id`,     `euaiact-ariticles`.`article_name`,     `euaiact-ariticles`.`text_en`,     `euaiact-ariticles`.`text_ko` FROM      `euaiact-ariticles` WHERE      `euaiact-ariticles`.`effective_date` >= '2027-01-01' LIMIT 200;
2025-09-06 12:21:19	39.7.231.69	execute (cache:hit)	executed=1	rows=200	err=	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=EU AI Act 조항들중에서 2027년 1월 이후로 시행 또는 발효되는 조항들을 알려주세요 	SQL=WITH articles_with_effective_dates AS (     SELECT          a.`no` AS article_id,         a.`article_name`,         r.`text_ko` AS recital_text,         r.`why_related_when`     FROM          `euaiact-ariticles` a     JOIN          `euaiact_article_recital_map` arm ON a.`no` = arm.`article_id`     JOIN          `euaiact-recitals` r ON arm.`recital_id` = r.`no`     WHERE          r.`why_related_when` IS NOT NULL AND r.`why_related_when` > '2027-01-01' ) SELECT      article_id,      `article_name`,      `recital_text`,      `why_related_when` FROM      articles_with_effective_dates LIMIT 200;
2025-09-06 12:21:22	39.7.231.69	execute (cache:hit)	executed=1	rows=200	err=	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=EU AI Act 조항들중에서 2027년 1월 이후로 시행 또는 발효되는 조항들을 알려주세요 	SQL=WITH articles_with_effective_dates AS (     SELECT          a.`no` AS article_id,         a.`article_name`,         r.`text_ko` AS recital_text,         r.`why_related_when`     FROM          `euaiact-ariticles` a     JOIN          `euaiact_article_recital_map` arm ON a.`no` = arm.`article_id`     JOIN          `euaiact-recitals` r ON arm.`recital_id` = r.`no`     WHERE          r.`why_related_when` IS NOT NULL AND r.`why_related_when` > '2027-01-01' ) SELECT      article_id,     article_name,     recital_text,     why_related_when FROM      articles_with_effective_dates LIMIT 200;
2025-09-06 12:21:41	192.168.10.1	execute (cache:hit)	executed=1	rows=200	err=	ua=Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36	Q=EU AI Act 조항들중에서 2027년 1월 이후로 시행 또는 발효되는 조항들을 알려주세요 	SQL=WITH articles_with_effective_dates AS (     SELECT          a.`no` AS article_id,         a.`article_name`,         r.`text_ko` AS recital_text,         r.`why_related_when`     FROM          `euaiact-ariticles` a     JOIN          `euaiact_article_recital_map` arm ON a.`no` = arm.`article_id`     JOIN          `euaiact-recitals` r ON arm.`recital_id` = r.`no`     WHERE          r.`why_related_when` IS NOT NULL AND r.`why_related_when` > '2027-01-01' ) SELECT      article_id,     `article_name`,     `recital_text`,     `why_related_when` FROM      articles_with_effective_dates LIMIT 200;
